#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALN_011336-T1	GPLIN_000451600	132	133	100	99	132	100.000	269	3.04e-95
GPALN_011337-T1	GPLIN_000451700	198	199	61	62	123	95.122	236	2.34e-80
GPALN_011338-T1	GPLIN_000451800	868	869	100	99	868	98.848	1785	0.00e+00
GPALN_011339-T1	GPLIN_000451900	997	1040	100	99	1041	95.293	1991	0.00e+00
GPALN_011340-T1	GPLIN_000452000	299	300	100	99	299	100.000	603	0.00e+00
GPALN_011342-T1	GPLIN_000452100	785	765	100	99	801	91.011	1432	0.00e+00
GPALN_011343-T1	GPLIN_000144900	996	995	100	99	996	98.494	2028	0.00e+00
GPALN_011344-T1	GPLIN_000145000	212	213	100	99	212	98.585	424	2.69e-154
GPALN_011345-T1	GPLIN_000145100	574	575	100	99	574	99.826	1201	0.00e+00
GPALN_011347-T1	GPLIN_000145400	616	606	100	99	616	98.214	1182	0.00e+00
GPALN_011349-T1	GPLIN_000145500	580	1043	99	56	586	97.270	1166	0.00e+00
GPALN_011351-T1	GPLIN_000145700	399	437	88	76	353	87.252	614	0.00e+00
GPALN_011356-T1	GPLIN_000146000	437	451	100	99	450	94.889	857	0.00e+00
GPALN_011357-T1	GPLIN_000146100	407	397	100	99	407	96.560	802	0.00e+00
GPALN_011361-T1	GPLIN_000146400	328	321	100	99	328	96.951	642	0.00e+00
GPALN_011362-T1	GPLIN_000146500	534	478	86	96	457	99.344	935	0.00e+00
GPALN_011363-T1	GPLIN_000146600	340	296	87	99	295	100.000	615	0.00e+00
GPALN_011364-T1	GPLIN_000146700	267	268	100	99	267	98.876	545	0.00e+00
GPALN_011365-T1	GPLIN_000146800	833	915	88	76	732	91.257	1372	0.00e+00
GPALN_011366-T1	GPLIN_000146900	995	810	84	98	840	93.452	1591	0.00e+00
GPALN_011369-T1	GPLIN_000147300	230	259	100	89	230	100.000	470	2.97e-171
GPALN_011370-T1	GPLIN_001514400	360	238	65	98	238	92.437	406	1.12e-145
GPALN_011371-T1	GPLIN_000147400	1912	1900	100	99	1914	98.694	3915	0.00e+00
GPALN_011372-T1	GPLIN_000147500	493	493	100	99	493	97.972	1003	0.00e+00
GPALN_011374-T1	GPLIN_000147800	104	105	100	99	104	99.038	213	8.15e-74
GPALN_011375-T1	GPLIN_000148100	100	94	90	96	90	97.778	176	9.31e-60
GPALN_011376-T1	GPLIN_000148200	125	126	100	99	125	99.200	255	4.21e-90
GPALN_011377-T1	GPLIN_000148300	147	148	100	99	147	97.959	288	1.45e-102
GPALN_011378-T1	GPLIN_000148400	364	365	100	99	364	99.451	746	0.00e+00
GPALN_011379-T1	GPLIN_000148500	359	570	92	52	298	92.192	554	0.00e+00
GPALN_011381-T1	GPLIN_000148600	2143	2012	96	99	2063	95.880	3930	0.00e+00
GPALN_011382-T1	GPLIN_000148700	462	775	97	64	499	89.178	897	0.00e+00
GPALN_011385-T1	GPLIN_000308000	504	543	91	86	476	85.924	779	0.00e+00
GPALN_011388-T1	GPLIN_000307600	425	394	100	99	425	85.176	701	0.00e+00
GPALN_011389-T1	GPLIN_000307500	912	924	98	91	893	90.146	1641	0.00e+00
GPALN_011390-T1	GPLIN_000307400	406	367	90	99	366	100.000	761	0.00e+00
GPALN_011392-T1	GPLIN_000307300	965	982	100	99	984	97.053	1959	0.00e+00
GPALN_011393-T1	GPLIN_000307200	603	668	100	91	609	91.461	1113	0.00e+00
GPALN_011394-T1	GPLIN_000306900	997	600	60	99	599	99.666	1234	0.00e+00
GPALN_011398-T1	GPLIN_000306600	324	294	85	96	295	87.458	477	4.52e-172
GPALN_011399-T1	GPLIN_000306500	126	127	100	99	126	99.206	246	1.17e-86
GPALN_011400-T1	GPLIN_000306400	394	395	100	99	394	98.985	795	0.00e+00
GPALN_011401-T1	GPLIN_000306300	597	575	100	99	605	93.388	1125	0.00e+00
GPALN_011402-T1	GPLIN_000306100	796	625	78	99	624	100.000	1244	0.00e+00
GPALN_011403-T1	GPLIN_000306000	76	77	100	99	76	100.000	159	1.56e-53
GPALN_011404-T1	GPLIN_000305900	766	767	100	99	766	100.000	1587	0.00e+00
GPALN_011405-T1	GPLIN_000305800	418	694	89	54	374	97.326	759	0.00e+00
GPALN_011410-T1	GPLIN_000227100	538	480	88	99	476	99.370	957	0.00e+00
GPALN_011412-T1	GPLIN_000226900	1605	939	51	88	826	99.879	1691	0.00e+00
GPALN_011413-T1	GPLIN_000226700	168	169	100	99	168	99.405	342	3.33e-123
GPALN_011414-T1	GPLIN_000226600	753	703	89	96	677	89.956	1215	0.00e+00
GPALN_011418-T1	GPLIN_000332200	974	1119	99	85	963	98.546	1975	0.00e+00
GPALN_011421-T1	GPLIN_000966200	441	442	100	99	441	100.000	889	0.00e+00
GPALN_011423-T1	GPLIN_001530800	349	303	87	100	303	100.000	639	0.00e+00
GPALN_011424-T1	GPLIN_000966600	1041	1042	100	99	1041	100.000	2170	0.00e+00
GPALN_011425-T1	GPLIN_000966700	139	140	100	99	139	100.000	280	3.22e-99
GPALN_011427-T1	GPLIN_000967000	740	735	99	99	734	99.455	1499	0.00e+00
GPALN_011428-T1	GPLIN_000967100	317	318	100	99	317	99.369	653	0.00e+00
GPALN_011429-T1	GPLIN_000967200	216	196	100	99	216	87.963	339	1.57e-120
GPALN_011430-T1	GPLIN_000967300	83	84	100	99	83	100.000	174	2.41e-59
GPALN_011431-T1	GPLIN_000967400	239	240	100	99	239	100.000	495	0.00e+00
GPALN_011432-T1	GPLIN_000967500	342	307	100	99	342	88.889	603	0.00e+00
GPALN_011434-T1	GPLIN_001324700	993	1048	98	96	1008	94.444	1942	0.00e+00
GPALN_011437-T1	GPLIN_000227700	610	610	100	99	610	98.525	1254	0.00e+00
GPALN_011440-T1	GPLIN_000227900	554	610	97	99	609	78.982	926	0.00e+00
GPALN_011441-T1	GPLIN_001413800	979	825	84	99	825	99.152	1692	0.00e+00
GPALN_011443-T1	GPLIN_000228100	1132	973	65	72	733	92.497	1268	0.00e+00
GPALN_011446-T1	GPLIN_000585300	429	360	84	99	359	99.721	739	0.00e+00
GPALN_011447-T1	GPLIN_000585200	517	714	98	70	508	97.835	1019	0.00e+00
GPALN_011449-T1	GPLIN_000584900	216	235	88	81	191	97.382	383	2.33e-137
GPALN_011450-T1	GPLIN_000584800	546	576	94	99	575	87.304	1014	0.00e+00
GPALN_011454-T1	GPLIN_000507000	505	519	98	95	494	99.798	1029	0.00e+00
GPALN_011455-T1	GPLIN_000506900	438	437	100	99	438	99.315	914	0.00e+00
GPALN_011456-T1	GPLIN_000506800	999	941	61	64	607	99.012	1242	0.00e+00
GPALN_011457-T1	GPLIN_000506700	643	593	89	97	576	98.611	1137	0.00e+00
GPALN_011459-T1	GPLIN_000506600	841	394	51	99	433	87.991	721	0.00e+00
GPALN_011460-T1	GPLIN_001489500	213	214	100	99	213	100.000	440	2.49e-160
GPALN_011461-T1	GPLIN_000506400	703	398	64	99	447	83.669	734	0.00e+00
GPALN_011462-T1	GPLIN_000801400	347	292	76	91	265	97.358	530	0.00e+00
GPALN_011464-T1	GPLIN_000506300	349	305	92	91	322	78.882	392	2.50e-142
GPALN_011465-T1	GPLIN_000217000	341	342	100	99	341	99.707	701	0.00e+00
GPALN_011466-T1	GPLIN_000217100	247	255	89	86	219	97.717	450	5.61e-163
GPALN_011467-T1	GPLIN_000217200	186	211	100	88	186	99.462	387	4.15e-140
GPALN_011468-T1	GPLIN_000217300	1546	2175	98	70	1531	97.910	3080	0.00e+00
GPALN_011470-T1	GPLIN_000217400	569	519	100	99	569	83.128	924	0.00e+00
GPALN_011471-T1	GPLIN_000217500	218	233	77	72	168	99.405	350	2.41e-124
GPALN_011472-T1	GPLIN_000217700	328	166	50	99	164	99.390	331	4.92e-116
GPALN_011473-T1	GPLIN_000217800	880	661	73	94	646	90.093	1189	0.00e+00
GPALN_011474-T1	GPLIN_000217900	396	397	100	99	396	97.475	795	0.00e+00
GPALN_011478-T1	GPLIN_000218300	2668	2084	73	66	1433	75.833	2409	0.00e+00
GPALN_011479-T1	GPLIN_000218600	533	700	100	79	550	90.727	1014	0.00e+00
GPALN_011482-T1	GPLIN_001174400	488	482	91	96	461	96.095	902	0.00e+00
GPALN_011483-T1	GPLIN_001174300	622	538	86	99	538	96.097	1082	0.00e+00
GPALN_011488-T1	GPLIN_000429500	528	514	93	99	508	96.260	979	0.00e+00
GPALN_011489-T1	GPLIN_000429600	192	193	100	99	194	95.876	377	5.25e-136
GPALN_011490-T1	GPLIN_000429700	208	197	94	99	196	99.490	396	2.14e-143
GPALN_011493-T1	GPLIN_000429800	668	698	100	99	698	90.115	1076	0.00e+00
GPALN_011494-T1	GPLIN_000429900	919	1162	98	77	905	97.680	1835	0.00e+00
GPALN_011495-T1	GPLIN_000430000	506	338	67	99	337	99.110	687	0.00e+00
GPALN_011496-T1	GPLIN_000430200	324	210	65	99	209	99.522	435	1.42e-156
GPALN_011498-T1	GPLIN_001412400	1722	1250	72	99	1306	88.515	2207	0.00e+00
GPALN_011500-T1	GPLIN_000430700	628	730	86	81	588	90.816	1078	0.00e+00
GPALN_011503-T1	GPLIN_000107000	429	429	95	99	428	93.925	806	0.00e+00
GPALN_011507-T1	GPLIN_001326200	417	333	82	99	357	87.955	612	0.00e+00
GPALN_011508-T1	GPLIN_000872500	353	352	100	99	357	80.055	531	0.00e+00
GPALN_011510-T1	GPLIN_001326300	456	583	99	65	455	71.648	602	0.00e+00
GPALN_011511-T1	GPLIN_001326400	236	237	100	99	236	100.000	476	1.03e-173
GPALN_011513-T1	GPLIN_000841000	274	259	94	99	258	98.837	517	0.00e+00
GPALN_011514-T1	GPLIN_000841100	326	273	88	93	298	77.852	453	1.41e-162
GPALN_011515-T1	GPLIN_000841200	353	459	93	73	336	95.833	564	0.00e+00
GPALN_011516-T1	GPLIN_000841300	692	693	100	99	692	99.855	1442	0.00e+00
GPALN_011518-T1	GPLIN_000841400	321	264	78	95	250	100.000	511	0.00e+00
GPALN_011519-T1	GPLIN_000841500	398	353	88	99	349	99.713	699	0.00e+00
GPALN_011524-T1	GPLIN_000222100	458	236	51	98	232	98.707	443	3.96e-157
GPALN_011525-T1	GPLIN_000076400	1240	1223	100	99	1240	98.548	2508	0.00e+00
GPALN_011526-T1	GPLIN_000076300	161	116	71	99	115	100.000	221	5.75e-76
GPALN_011527-T1	GPLIN_000076200	186	187	100	99	186	100.000	375	2.17e-135
GPALN_011528-T1	GPLIN_000076100	275	266	100	99	275	96.364	538	0.00e+00
GPALN_011529-T1	GPLIN_000075900	702	1067	74	52	523	89.312	994	0.00e+00
GPALN_011530-T1	GPLIN_000075800	139	140	100	99	139	100.000	280	2.42e-99
GPALN_011531-T1	GPLIN_000728400	351	277	79	99	276	98.913	563	0.00e+00
GPALN_011532-T1	GPLIN_000728300	248	249	100	99	248	100.000	505	0.00e+00
GPALN_011536-T1	GPLIN_000875100	886	895	68	69	622	95.498	1216	0.00e+00
GPALN_011537-T1	GPLIN_000728000	499	329	66	98	329	89.970	599	0.00e+00
GPALN_011538-T1	GPLIN_000875200	206	207	100	99	206	91.748	382	7.30e-138
GPALN_011540-T1	GPLIN_000875400	357	349	100	99	357	92.157	667	0.00e+00
GPALN_011541-T1	GPLIN_000875500	666	526	76	97	509	98.821	1033	0.00e+00
GPALN_011544-T1	GPLIN_000727300	354	596	90	50	320	86.562	540	0.00e+00
GPALN_011545-T1	GPLIN_000874700	377	543	97	65	373	88.204	580	0.00e+00
GPALN_011547-T1	GPLIN_000874600	349	350	100	99	349	99.713	711	0.00e+00
GPALN_011549-T1	GPLIN_000874500	587	727	76	61	444	100.000	907	0.00e+00
GPALN_011551-T1	GPLIN_000874300	334	330	99	99	329	99.696	670	0.00e+00
GPALN_011553-T1	GPLIN_000930300	105	118	61	53	64	70.312	92.4	5.98e-26
GPALN_011556-T1	GPLIN_000874100	445	528	99	86	456	96.711	917	0.00e+00
GPALN_011558-T1	GPLIN_001269700	365	371	99	99	373	93.566	622	0.00e+00
GPALN_011559-T1	GPLIN_001269800	355	356	100	99	355	100.000	722	0.00e+00
GPALN_011560-T1	GPLIN_001270000	579	580	100	99	581	98.451	1172	0.00e+00
GPALN_011562-T1	GPLIN_001270100	204	205	100	99	204	98.039	403	4.00e-146
GPALN_011563-T1	GPLIN_000335900	1523	1394	96	99	1457	93.823	2796	0.00e+00
GPALN_011564-T1	GPLIN_000336100	356	200	55	98	195	99.487	415	3.71e-148
GPALN_011565-T1	GPLIN_000336200	564	599	100	94	564	100.000	1127	0.00e+00
GPALN_011568-T1	GPLIN_000336500	473	470	100	99	473	99.154	976	0.00e+00
GPALN_011569-T2	GPLIN_000336600	1091	619	50	87	545	99.266	1132	0.00e+00
GPALN_011573-T1	GPLIN_000337500	491	492	100	99	491	100.000	1033	0.00e+00
GPALN_011576-T1	GPLIN_000352600	201	181	90	99	180	100.000	372	4.49e-134
GPALN_011577-T1	GPLIN_000352500	859	785	58	59	504	78.770	766	0.00e+00
GPALN_011579-T1	GPLIN_000352400	1490	1432	97	99	1449	95.445	2835	0.00e+00
GPALN_011581-T1	GPLIN_000352000	441	342	77	99	341	100.000	715	0.00e+00
GPALN_011586-T1	GPLIN_000580100	499	542	99	98	533	92.120	980	0.00e+00
GPALN_011592-T1	GPLIN_000579700	280	351	95	95	335	72.239	447	7.18e-160
GPALN_011594-T1	GPLIN_000579500	171	287	97	63	181	80.663	229	6.77e-77
GPALN_011600-T1	GPLIN_001307700	471	349	77	99	363	90.634	644	0.00e+00
GPALN_011601-T1	GPLIN_001307800	829	831	100	99	830	99.759	1714	0.00e+00
GPALN_011602-T1	GPLIN_001307900	563	486	66	77	373	99.732	771	0.00e+00
GPALN_011603-T1	GPLIN_001308000	535	766	89	61	474	97.679	912	0.00e+00
GPALN_011604-T1	GPLIN_001308100	461	388	60	72	278	99.640	601	0.00e+00
GPALN_011607-T1	GPLIN_000291800	1006	955	67	67	684	84.942	1179	0.00e+00
GPALN_011608-T1	GPLIN_001458800	112	91	67	82	75	93.333	138	2.28e-44
GPALN_011609-T2	GPLIN_001458600	120	121	100	99	120	100.000	250	3.43e-88
GPALN_011614-T1	GPLIN_000291600	1063	872	82	99	871	99.770	1823	0.00e+00
GPALN_011615-T1	GPLIN_001274800	209	210	86	78	179	91.620	325	4.21e-115
GPALN_011616-T1	GPLIN_001017000	402	454	85	76	343	99.125	720	0.00e+00
GPALN_011618-T1	GPLIN_000161500	99	84	67	79	66	100.000	139	6.75e-45
GPALN_011623-T1	GPLIN_001007000	1023	968	96	99	985	95.127	1903	0.00e+00
GPALN_011624-T1	GPLIN_001323500	972	670	61	89	597	99.497	1229	0.00e+00
GPALN_011626-T1	GPLIN_001343800	142	143	100	99	142	100.000	291	1.14e-103
GPALN_011627-T1	GPLIN_001343700	424	391	92	99	390	99.744	814	0.00e+00
GPALN_011637-T1	GPLIN_000635100	153	154	100	99	153	100.000	324	1.59e-116
GPALN_011638-T1	GPLIN_000585700	128	129	100	99	128	100.000	253	2.70e-89
GPALN_011640-T1	GPLIN_000585500	303	294	98	99	296	94.595	547	0.00e+00
GPALN_011641-T1	GPLIN_000576400	307	276	89	97	272	87.132	480	1.11e-173
GPALN_011642-T1	GPLIN_000576600	490	273	59	96	289	90.657	540	0.00e+00
GPALN_011643-T1	GPLIN_000310400	310	162	52	99	161	98.758	329	1.15e-115
GPALN_011645-T1	GPLIN_000310100	455	297	69	99	316	92.722	592	0.00e+00
GPALN_011648-T1	GPLIN_000309700	253	326	100	99	325	76.615	461	5.29e-168
GPALN_011650-T1	GPLIN_000309600	591	592	100	99	591	100.000	1239	0.00e+00
GPALN_011655-T1	GPLIN_000309200	902	656	62	84	578	78.201	825	0.00e+00
GPALN_011657-T1	GPLIN_000423200	98	89	90	99	88	100.000	177	2.77e-60
GPALN_011659-T1	GPLIN_000422900	416	375	87	96	361	98.061	724	0.00e+00
GPALN_011660-T1	GPLIN_000422700	222	261	100	99	260	84.615	423	7.12e-153
GPALN_011661-T1	GPLIN_000422600	565	567	100	99	568	98.592	1157	0.00e+00
GPALN_011662-T1	GPLIN_000422400	423	424	100	99	423	99.764	875	0.00e+00
GPALN_011663-T1	GPLIN_000422300	456	631	83	60	379	98.945	771	0.00e+00
GPALN_011665-T1	GPLIN_000422200	511	442	81	93	413	98.305	847	0.00e+00
GPALN_011668-T1	GPLIN_000848400	543	496	84	96	478	87.657	842	0.00e+00
GPALN_011672-T1	GPLIN_000848100	1510	2070	92	67	1407	89.268	2429	0.00e+00
GPALN_011678-T1	GPLIN_000018500	170	153	100	99	170	89.412	287	1.51e-101
GPALN_011679-T1	GPLIN_000752000	212	178	100	99	212	83.491	353	1.11e-126
GPALN_011680-T1	GPLIN_000018700	117	118	100	99	117	100.000	239	8.60e-84
GPALN_011681-T1	GPLIN_000018800	181	182	100	99	181	99.448	365	1.25e-131
GPALN_011682-T1	GPLIN_000018900	384	224	58	99	222	99.550	461	1.48e-165
GPALN_011684-T1	GPLIN_000019000	184	185	100	99	184	100.000	385	1.58e-139
GPALN_011686-T1	GPLIN_000019300	407	327	73	91	296	99.662	617	0.00e+00
GPALN_011687-T1	GPLIN_000752100	1863	1037	57	99	1087	84.288	1870	0.00e+00
GPALN_011693-T1	GPLIN_001260400	216	215	100	99	216	98.611	441	1.14e-160
GPALN_011694-T1	GPLIN_001260300	247	206	83	99	205	98.537	417	1.35e-150
GPALN_011695-T1	GPLIN_001260200	346	362	100	99	364	92.857	680	0.00e+00
GPALN_011696-T1	GPLIN_001260100	377	379	100	99	379	98.945	767	0.00e+00
GPALN_011698-T1	GPLIN_001124500	96	65	64	98	64	95.312	121	2.94e-38
GPALN_011699-T1	GPLIN_001259800	1259	1261	100	99	1260	99.683	2603	0.00e+00
GPALN_011702-T1	GPLIN_001422700	952	511	54	99	515	94.951	894	0.00e+00
GPALN_011704-T1	GPLIN_000792500	264	274	80	77	211	96.209	405	8.20e-145
GPALN_011705-T1	GPLIN_000792400	203	141	62	89	126	97.619	251	4.89e-87
GPALN_011707-T1	GPLIN_001410200	752	721	89	93	675	98.370	1343	0.00e+00
GPALN_011708-T1	GPLIN_000646300	85	85	100	99	85	98.824	171	6.19e-58
GPALN_011709-T1	GPLIN_001149500	262	263	100	99	262	97.710	530	0.00e+00
GPALN_011714-T1	GPLIN_001149700	165	90	54	99	89	96.629	178	1.85e-59
GPALN_011717-T1	GPLIN_000645700	264	265	100	99	264	100.000	540	0.00e+00
GPALN_011718-T1	GPLIN_000645600	345	346	100	99	345	100.000	726	0.00e+00
GPALN_011720-T1	GPLIN_000645500	176	177	100	99	176	97.727	338	2.84e-121
GPALN_011721-T1	GPLIN_000645400	292	395	70	51	205	94.634	401	5.69e-141
GPALN_011723-T1	GPLIN_001502600	157	143	89	99	139	85.816	208	5.33e-71
GPALN_011724-T1	GPLIN_001304400	271	169	50	51	97	72.794	157	3.04e-54
GPALN_011728-T1	GPLIN_001101400	128	134	70	79	106	70.755	120	1.54e-36
GPALN_011733-T1	GPLIN_001101200	370	237	61	94	224	83.482	356	1.98e-130
GPALN_011741-T1	GPLIN_000047900	340	282	89	99	301	91.694	555	0.00e+00
GPALN_011742-T1	GPLIN_000048000	357	341	100	93	357	86.275	613	0.00e+00
GPALN_011746-T1	GPLIN_000517600	477	370	61	77	293	91.468	512	0.00e+00
GPALN_011754-T1	GPLIN_001349700	196	133	65	96	128	99.219	265	1.62e-92
GPALN_011761-T1	GPLIN_000376500	429	385	95	99	408	93.382	775	0.00e+00
GPALN_011763-T1	GPLIN_001212000	416	439	100	95	416	99.519	844	0.00e+00
GPALN_011765-T1	GPLIN_000796200	437	294	62	97	284	94.366	525	0.00e+00
GPALN_011766-T1	GPLIN_001211900	621	665	100	99	665	89.173	1169	0.00e+00
GPALN_011768-T1	GPLIN_000798200	226	145	52	68	118	81.356	189	3.77e-62
GPALN_011771-T1	GPLIN_001239300	359	360	100	99	359	100.000	738	0.00e+00
GPALN_011777-T1	GPLIN_000913500	154	155	100	99	154	95.455	300	4.90e-107
GPALN_011794-T1	GPLIN_001000300	291	175	55	91	159	98.742	336	2.35e-118
GPALN_011804-T1	GPLIN_000749800	302	206	61	89	188	85.638	255	4.78e-86
GPALN_011810-T1	GPLIN_001442300	351	259	72	98	253	99.605	523	0.00e+00
GPALN_011811-T1	GPLIN_001258200	613	442	56	76	346	88.728	540	0.00e+00
GPALN_011829-T1	GPLIN_000955200	319	341	73	68	233	100.000	453	9.45e-162
GPALN_011836-T1	GPLIN_000917400	464	561	99	79	461	94.360	806	0.00e+00
GPALN_011850-T1	GPLIN_000203400	520	397	63	85	339	94.690	624	0.00e+00
GPALN_011852-T1	GPLIN_000203300	214	190	88	99	189	98.413	383	3.59e-138
GPALN_011861-T1	GPLIN_000510200	130	153	100	85	130	99.231	269	3.37e-95
GPALN_011868-T1	GPLIN_000640200	343	280	84	94	287	85.017	474	1.79e-170
GPALN_011888-T1	GPLIN_000666400	643	627	97	99	622	96.945	1240	0.00e+00
GPALN_011889-T1	GPLIN_000777500	672	772	98	78	605	72.668	984	0.00e+00
GPALN_011890-T1	GPLIN_001025600	466	276	56	94	274	90.511	492	1.05e-175
GPALN_011904-T1	GPLIN_000831800	546	693	98	77	555	85.766	934	0.00e+00
GPALN_011914-T1	GPLIN_000294100	480	618	94	63	450	80.222	668	0.00e+00
GPALN_011919-T1	GPLIN_000179400	480	343	76	99	365	89.589	671	0.00e+00
GPALN_011926-T1	GPLIN_001498500	394	394	100	99	394	96.193	770	0.00e+00
GPALN_011930-T1	GPLIN_000294000	68	69	100	99	68	98.529	138	2.28e-45
GPALN_011942-T1	GPLIN_001286200	69	70	100	99	69	100.000	142	4.25e-47
GPALN_011943-T1	GPLIN_000046600	232	233	100	99	232	99.569	481	3.75e-176
GPALN_011949-T1	GPLIN_000047100	313	339	95	88	298	94.966	573	0.00e+00
GPALN_011953-T1	GPLIN_000979400	195	355	99	55	198	78.283	300	2.26e-103
GPALN_011966-T1	GPLIN_000588900	270	238	88	99	237	100.000	492	1.50e-179
GPALN_011968-T1	GPLIN_000372100	693	812	97	72	671	86.885	1139	0.00e+00
GPALN_011970-T1	GPLIN_000372200	522	341	65	99	340	100.000	703	0.00e+00
GPALN_011971-T1	GPLIN_001565600	131	85	63	98	83	100.000	173	5.95e-58
GPALN_011972-T1	GPLIN_000372400	552	524	95	99	523	100.000	1076	0.00e+00
GPALN_011973-T1	GPLIN_000372500	183	161	71	86	130	75.956	239	5.33e-82
GPALN_011974-T1	GPLIN_000372600	224	225	100	99	224	100.000	473	4.77e-173
GPALN_011977-T2	GPLIN_000620000	354	441	91	74	327	97.554	675	0.00e+00
GPALN_011980-T1	GPLIN_000620200	269	270	100	99	269	100.000	558	0.00e+00
GPALN_011981-T1	GPLIN_000620300	128	116	100	99	128	89.062	225	3.80e-78
GPALN_011983-T1	GPLIN_000620600	764	774	100	97	768	96.484	1475	0.00e+00
GPALN_011984-T1	GPLIN_000620700	397	361	89	99	360	98.056	722	0.00e+00
GPALN_011988-T1	GPLIN_000621000	386	309	83	88	319	84.013	540	0.00e+00
GPALN_011989-T1	GPLIN_000621200	829	841	95	99	835	93.653	1563	0.00e+00
GPALN_011990-T1	GPLIN_000621300	516	485	94	99	487	98.973	994	0.00e+00
GPALN_011992-T1	GPLIN_000621400	318	345	98	99	372	75.806	528	0.00e+00
GPALN_011996-T1	GPLIN_000621900	359	348	92	95	333	84.384	518	0.00e+00
GPALN_012002-T1	GPLIN_000532500	353	277	89	99	314	87.580	539	0.00e+00
GPALN_012003-T1	GPLIN_000440700	503	497	95	96	478	100.000	967	0.00e+00
GPALN_012004-T1	GPLIN_000343400	261	259	100	99	261	98.851	527	0.00e+00
GPALN_012007-T1	GPLIN_000437400	265	266	100	99	265	99.245	546	0.00e+00
GPALN_012008-T1	GPLIN_001189200	500	502	100	99	500	93.000	949	0.00e+00
GPALN_012012-T1	GPLIN_001189700	534	485	95	99	507	92.308	958	0.00e+00
GPALN_012014-T1	GPLIN_001189900	441	376	90	98	396	89.899	711	0.00e+00
GPALN_012016-T1	GPLIN_000067200	150	90	56	93	84	76.190	135	1.10e-42
GPALN_012017-T1	GPLIN_000413500	676	720	76	67	504	90.020	927	0.00e+00
GPALN_012018-T1	GPLIN_000413600	205	252	98	80	201	98.010	414	1.07e-149
GPALN_012020-T1	GPLIN_000413800	487	257	51	96	248	95.565	470	1.80e-167
GPALN_012021-T1	GPLIN_000421000	889	530	64	98	573	84.293	956	0.00e+00
GPALN_012023-T1	GPLIN_001130600	156	117	81	96	127	85.039	194	1.12e-65
GPALN_012025-T1	GPLIN_001038900	192	194	94	93	181	95.580	357	5.09e-128
GPALN_012026-T1	GPLIN_001048500	407	249	55	90	225	91.111	419	2.31e-148
GPALN_012028-T1	GPLIN_001048200	623	383	56	95	375	81.333	595	0.00e+00
GPALN_012029-T1	GPLIN_001048100	161	152	84	89	136	99.265	286	2.16e-101
GPALN_012033-T1	GPLIN_001047700	537	705	55	50	356	75.843	514	5.41e-177
GPALN_012034-T1	GPLIN_001047600	344	302	81	99	303	91.089	540	0.00e+00
GPALN_012035-T1	GPLIN_000179900	265	175	65	98	172	97.674	354	3.56e-126
GPALN_012039-T1	GPLIN_001300700	754	808	100	93	755	99.470	1541	0.00e+00
GPALN_012041-T1	GPLIN_001115600	443	321	99	98	437	70.709	574	0.00e+00
GPALN_012044-T1	GPLIN_000529000	515	466	84	90	433	95.150	857	0.00e+00
GPALN_012045-T1	GPLIN_000971200	806	443	55	99	444	99.099	904	0.00e+00
GPALN_012046-T1	GPLIN_000971400	299	300	100	99	299	100.000	616	0.00e+00
GPALN_012049-T1	GPLIN_001361900	471	461	99	99	470	88.085	836	0.00e+00
GPALN_012051-T1	GPLIN_000049600	372	256	73	93	273	86.081	440	6.10e-157
GPALN_012053-T1	GPLIN_000224800	271	212	61	78	166	92.169	331	3.18e-116
GPALN_012056-T1	GPLIN_000312300	505	368	55	75	276	100.000	584	0.00e+00
GPALN_012073-T1	GPLIN_000438200	312	229	83	99	259	86.486	439	3.72e-158
GPALN_012086-T1	GPLIN_000317000	192	106	53	96	102	95.098	198	1.42e-66
GPALN_012098-T1	GPLIN_000313000	109	110	96	98	108	86.111	183	3.54e-62
GPALN_012100-T1	GPLIN_001278900	269	308	99	87	267	97.753	515	0.00e+00
GPALN_012102-T1	GPLIN_001279000	310	237	64	92	218	87.615	122	8.18e-34
GPALN_012104-T1	GPLIN_001279200	330	271	85	99	298	83.893	466	1.27e-167
GPALN_012105-T1	GPLIN_001279300	167	162	89	91	148	97.973	300	1.12e-106
GPALN_012111-T1	GPLIN_001059500	413	380	98	99	412	77.670	597	0.00e+00
GPALN_012112-T1	GPLIN_000756700	361	331	82	97	324	75.000	470	5.76e-168
GPALN_012117-T1	GPLIN_000226500	589	336	58	96	341	92.082	624	0.00e+00
GPALN_012120-T1	GPLIN_000558000	483	356	70	95	339	98.525	696	0.00e+00
GPALN_012122-T1	GPLIN_000558100	266	267	100	99	266	100.000	546	0.00e+00
GPALN_012123-T1	GPLIN_000558200	120	121	100	99	120	100.000	241	8.61e-85
GPALN_012124-T1	GPLIN_000558400	131	132	100	99	131	100.000	251	2.31e-88
GPALN_012125-T1	GPLIN_000558500	462	490	100	99	489	94.274	941	0.00e+00
GPALN_012126-T1	GPLIN_001208300	454	419	93	99	424	87.736	759	0.00e+00
GPALN_012127-T1	GPLIN_001208400	316	285	60	53	157	89.231	225	2.93e-76
GPALN_012133-T1	GPLIN_001190300	424	399	100	99	424	93.868	812	0.00e+00
GPALN_012134-T1	GPLIN_000698800	259	239	88	95	228	98.684	456	1.08e-165
GPALN_012137-T1	GPLIN_001190200	840	972	83	72	698	98.997	1452	0.00e+00
