#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALN_015539-T1	GLOROS_009049	445	231	52	100	231	98.701	483	3.62e-173
GPALN_002414-T1	GLOROS_005980	345	176	51	100	176	98.295	360	4.92e-127
GPALN_012512-T1	GLOROS_011530	426	364	80	88	340	82.941	565	0.00e+00
GPALN_012474-T1	GLOROS_011588	289	292	100	100	292	97.945	583	0.00e+00
GPALN_001123-T1	GLOROS_003266	599	479	74	95	475	82.105	753	0.00e+00
GPALN_005691-T1	GLOROS_016840	994	1002	98	97	984	93.306	1848	0.00e+00
GPALN_002631-T1	GLOROS_006373	590	581	98	100	589	92.869	1118	0.00e+00
GPALN_005203-T1	GLOROS_013953	567	516	90	100	517	91.103	932	0.00e+00
GPALN_014927-T1	GLOROS_001796	714	692	100	100	714	94.958	1390	0.00e+00
GPALN_015533-T1	GLOROS_009059	705	515	71	100	515	95.340	1015	0.00e+00
GPALN_001210-T1	GLOROS_003406	375	526	98	67	369	92.412	564	0.00e+00
GPALN_013608-T1	GLOROS_003990	191	118	62	100	118	100.000	240	4.59e-83
GPALN_011301-T1	GLOROS_001161	211	211	100	100	211	98.578	428	1.17e-155
GPALN_012962-T1	GLOROS_000724	152	91	55	91	83	92.771	161	9.12e-53
GPALN_016039-T1	GLOROS_015599	306	321	94	90	289	97.924	595	0.00e+00
GPALN_001457-T1	GLOROS_004974	842	723	90	100	761	91.721	1416	0.00e+00
GPALN_002459-T1	GLOROS_006128	544	542	99	99	541	98.336	1107	0.00e+00
GPALN_008436-T1	GLOROS_012597	636	342	50	93	318	98.113	661	0.00e+00
GPALN_013663-T1	GLOROS_015344	646	533	83	100	545	92.844	957	0.00e+00
GPALN_001644-T1	GLOROS_004739	957	559	59	99	572	91.958	1047	0.00e+00
GPALN_014580-T1	GLOROS_014516	291	321	99	90	290	95.862	475	9.33e-172
GPALN_000577-T1	GLOROS_002528	863	799	91	96	788	90.355	1394	0.00e+00
GPALN_003366-T1	GLOROS_007822	179	195	91	84	163	97.546	341	4.34e-122
GPALN_008045-T1	GLOROS_009233	372	214	56	97	207	97.101	422	2.10e-150
GPALN_003380-T1	GLOROS_007799	902	478	53	100	478	98.954	1007	0.00e+00
GPALN_016185-T1	GLOROS_016722	1593	876	55	96	881	72.985	1273	0.00e+00
GPALN_000030-T1	GLOROS_001858	398	315	82	98	326	75.767	478	1.49e-170
GPALN_002780-T1	GLOROS_006587	367	282	74	96	270	96.667	533	0.00e+00
GPALN_001948-T1	GLOROS_004493	269	149	51	92	137	97.080	286	9.58e-100
GPALN_004984-T1	GLOROS_013765	586	492	75	89	439	95.672	855	0.00e+00
GPALN_012252-T1	GLOROS_005751	184	196	99	92	189	77.249	270	5.25e-94
GPALN_000733-T1	GLOROS_002728	404	406	99	99	401	97.257	785	0.00e+00
GPALN_015233-T1	GLOROS_001756	339	242	71	100	242	96.281	484	3.03e-175
GPALN_001609-T1	GLOROS_004786	1414	869	63	100	888	95.045	1745	0.00e+00
GPALN_009908-T1	GLOROS_005962	71	75	97	92	69	94.203	99.8	7.70e-35
GPALN_013213-T1	GLOROS_005566	289	305	100	95	289	95.848	583	0.00e+00
GPALN_002791-T1	GLOROS_006602	491	533	98	90	482	95.228	917	0.00e+00
GPALN_008276-T1	GLOROS_012387	2549	1688	67	99	1764	81.360	2108	0.00e+00
GPALN_002041-T1	GLOROS_004610	375	361	100	100	376	94.681	714	0.00e+00
GPALN_007983-T1	GLOROS_009311	199	181	91	100	181	99.448	370	2.26e-133
GPALN_009995-T1	GLOROS_006888	408	280	62	90	252	92.063	444	9.75e-158
GPALN_005620-T1	GLOROS_004084	450	292	64	98	287	95.122	566	0.00e+00
GPALN_010762-T1	GLOROS_012111	316	320	100	99	316	96.203	630	0.00e+00
GPALN_000373-T1	GLOROS_002298	451	311	67	98	304	95.395	607	0.00e+00
GPALN_005330-T1	GLOROS_007124	306	212	62	89	191	82.199	316	1.08e-109
GPALN_015541-T1	GLOROS_009048	128	77	60	100	77	97.403	155	3.47e-51
GPALN_007655-T1	GLOROS_009759	343	385	96	89	342	93.567	662	0.00e+00
GPALN_014723-T1	GLOROS_014690	490	448	91	100	448	97.991	901	0.00e+00
GPALN_006181-T1	GLOROS_008376	1429	1270	90	99	1287	95.493	2528	0.00e+00
GPALN_000188-T1	GLOROS_002065	142	108	76	100	108	75.926	167	2.43e-55
GPALN_012898-T1	GLOROS_000805	396	282	69	97	273	98.168	558	0.00e+00
GPALN_000348-T1	GLOROS_002268	427	338	79	100	338	95.858	659	0.00e+00
GPALN_000598-T1	GLOROS_002565	824	802	99	99	828	90.459	1493	0.00e+00
GPALN_015502-T1	GLOROS_009096	864	755	85	97	736	96.467	1467	0.00e+00
GPALN_014714-T1	GLOROS_014682	195	202	72	95	140	91.667	255	1.39e-87
GPALN_014075-T1	GLOROS_000318	198	197	100	100	198	95.960	387	9.87e-140
GPALN_006277-T1	GLOROS_008491	510	357	70	92	333	85.205	597	0.00e+00
GPALN_003785-T1	GLOROS_014396	155	155	100	100	155	92.903	305	1.26e-108
GPALN_007243-T1	GLOROS_001583	132	127	90	94	119	78.992	187	7.61e-63
GPALN_007747-T1	GLOROS_017264	349	246	70	99	246	73.984	363	3.98e-127
GPALN_013442-T1	GLOROS_016733	283	173	61	100	173	100.000	360	4.94e-128
GPALN_005658-T1	GLOROS_004039	378	228	60	99	227	89.868	335	2.76e-125
GPALN_014606-T1	GLOROS_014531	284	287	99	99	283	97.527	555	0.00e+00
GPALN_012907-T1	GLOROS_000791	223	134	60	99	133	98.496	258	1.73e-89
GPALN_009260-T1	GLOROS_003952	174	154	83	92	146	85.616	147	4.41e-46
GPALN_005731-T1	GLOROS_000246	945	603	65	100	619	85.784	1093	0.00e+00
GPALN_008915-T1	GLOROS_010856	164	154	79	84	130	97.692	267	9.58e-94
GPALN_011031-T1	GLOROS_008220	95	90	100	100	95	86.316	137	1.84e-44
GPALN_009142-T1	GLOROS_013263	295	293	100	100	295	96.610	592	0.00e+00
GPALN_000208-T1	GLOROS_002088	1689	1626	100	100	1724	83.845	2301	0.00e+00
GPALN_015776-T1	GLOROS_003620	637	425	56	84	356	97.472	637	0.00e+00
GPALN_009356-T1	GLOROS_003845	484	472	97	100	484	85.537	802	0.00e+00
GPALN_004983-T1	GLOROS_013766	768	745	99	99	764	87.696	1337	0.00e+00
GPALN_008751-T1	GLOROS_010632	248	262	100	100	263	82.129	421	1.38e-151
GPALN_000543-T1	GLOROS_002502	1687	1685	100	100	1691	96.570	3358	0.00e+00
GPALN_014492-T1	GLOROS_016775	169	141	82	98	138	97.826	276	3.02e-97
GPALN_011132-T1	GLOROS_008094	456	434	95	100	435	97.931	870	0.00e+00
GPALN_016192-T1	GLOROS_000122	296	198	68	100	201	83.085	315	4.44e-117
GPALN_000489-T1	GLOROS_002442	419	415	93	100	429	80.653	566	0.00e+00
GPALN_008610-T1	GLOROS_010429	853	477	51	99	472	90.466	848	0.00e+00
GPALN_010476-T1	GLOROS_007921	331	327	100	100	331	96.073	642	0.00e+00
GPALN_014718-T1	GLOROS_014685	249	249	100	100	249	98.394	514	0.00e+00
GPALN_009335-T1	GLOROS_003869	213	193	86	89	171	96.196	356	4.44e-132
GPALN_008595-T1	GLOROS_010406	370	325	87	99	322	97.516	647	0.00e+00
GPALN_008353-T1	GLOROS_012487	155	155	100	100	155	96.774	312	9.11e-112
GPALN_000975-T1	GLOROS_003037	427	428	100	99	427	97.892	872	0.00e+00
GPALN_013535-T1	GLOROS_004326	1933	2008	99	95	1923	92.096	3516	0.00e+00
GPALN_009216-T1	GLOROS_003709	726	614	81	96	587	96.252	1170	0.00e+00
GPALN_007242-T1	GLOROS_009504	804	777	96	95	773	88.357	1285	0.00e+00
GPALN_005337-T1	GLOROS_007131	157	157	100	100	157	99.363	319	2.83e-114
GPALN_008011-T1	GLOROS_009272	1123	945	86	97	964	87.759	1643	0.00e+00
GPALN_013737-T1	GLOROS_015263	992	975	97	99	965	97.202	1954	0.00e+00
GPALN_010804-T1	GLOROS_017013	566	777	92	68	530	93.962	1016	0.00e+00
GPALN_009121-T1	GLOROS_013237	754	480	57	88	426	90.359	733	0.00e+00
GPALN_000876-T1	GLOROS_002900	724	339	50	100	365	88.767	653	0.00e+00
GPALN_012832-T1	GLOROS_000893	439	290	60	96	286	82.867	427	2.95e-150
GPALN_005586-T1	GLOROS_004128	595	450	79	98	462	90.698	815	0.00e+00
GPALN_000776-T1	GLOROS_002788	178	112	62	97	109	86.486	201	9.75e-68
GPALN_009200-T1	GLOROS_013337	520	521	70	69	362	98.066	727	0.00e+00
GPALN_000412-T1	GLOROS_002343	998	736	74	99	739	92.558	1181	0.00e+00
GPALN_010597-T1	GLOROS_005632	447	361	93	100	415	73.253	584	0.00e+00
GPALN_014727-T1	GLOROS_014694	687	701	97	93	664	94.127	1233	0.00e+00
GPALN_004948-T1	GLOROS_005277	408	208	51	100	208	94.712	406	6.38e-144
GPALN_010741-T1	GLOROS_012885	982	596	60	99	589	88.964	1137	0.00e+00
GPALN_011128-T1	GLOROS_008100	614	606	96	98	592	98.311	1207	0.00e+00
GPALN_009912-T1	GLOROS_005958	80	80	100	100	80	96.250	157	1.23e-52
GPALN_008584-T1	GLOROS_010388	1036	581	58	99	604	83.940	954	0.00e+00
GPALN_010849-T1	GLOROS_011114	502	452	85	99	427	93.157	782	0.00e+00
GPALN_002810-T1	GLOROS_006649	675	477	67	86	454	85.022	758	0.00e+00
GPALN_011477-T1	GLOROS_001381	834	836	96	94	801	85.679	1323	0.00e+00
GPALN_000381-T1	GLOROS_002316	353	353	100	100	353	98.584	727	0.00e+00
GPALN_008484-T1	GLOROS_012660	626	370	60	99	386	88.860	702	0.00e+00
GPALN_015783-T1	GLOROS_003601	221	253	99	85	220	82.727	374	1.45e-133
GPALN_001527-T1	GLOROS_004891	181	181	100	100	181	93.923	361	3.27e-130
GPALN_006670-T1	GLOROS_005818	333	342	100	97	334	84.431	563	0.00e+00
GPALN_006788-T1	GLOROS_017217	202	202	100	100	202	96.535	400	8.41e-145
GPALN_000830-T1	GLOROS_002849	89	89	100	100	89	95.506	174	4.69e-59
GPALN_008526-T1	GLOROS_012726	80	80	100	100	80	97.500	160	1.07e-53
GPALN_003822-T1	GLOROS_013540	145	179	97	79	141	97.872	283	4.27e-100
GPALN_002909-T1	GLOROS_006772	332	332	100	100	332	96.988	672	0.00e+00
GPALN_011510-T1	GLOROS_001411	456	594	99	77	455	98.462	931	0.00e+00
GPALN_008564-T1	GLOROS_019038	438	393	81	90	354	94.633	700	0.00e+00
GPALN_012543-T1	GLOROS_011495	505	274	50	89	257	85.603	423	1.48e-155
GPALN_004144-T1	GLOROS_010968	534	538	99	99	534	95.506	1069	0.00e+00
GPALN_005136-T1	GLOROS_013869	149	149	100	100	149	99.329	305	3.93e-109
GPALN_004443-T1	GLOROS_014434	868	904	99	95	863	98.610	1768	0.00e+00
GPALN_004566-T1	GLOROS_010158	264	276	88	87	244	82.787	392	7.87e-145
GPALN_000485-T1	GLOROS_002438	560	558	100	100	570	94.211	1092	0.00e+00
GPALN_005157-T1	GLOROS_013895	707	653	94	99	665	91.429	1060	0.00e+00
GPALN_013828-T1	GLOROS_015149	261	132	51	100	133	96.241	251	2.82e-86
GPALN_003625-T1	GLOROS_007505	588	383	66	100	386	95.596	749	0.00e+00
GPALN_001425-T1	GLOROS_005005	851	750	92	99	797	81.179	943	0.00e+00
GPALN_000850-T1	GLOROS_002871	177	177	100	100	177	98.870	361	1.92e-130
GPALN_000136-T1	GLOROS_002017	300	290	100	100	300	92.667	571	0.00e+00
GPALN_002341-T1	GLOROS_006076	1377	783	54	99	779	89.730	1353	0.00e+00
GPALN_010840-T1	GLOROS_011099	964	500	52	94	495	86.061	805	0.00e+00
GPALN_014931-T1	GLOROS_001801	1595	1526	65	67	1035	86.184	1690	0.00e+00
GPALN_000237-T1	GLOROS_002124	824	699	83	97	682	90.909	1083	0.00e+00
GPALN_007025-T1	GLOROS_017634	371	381	99	99	380	85.263	630	0.00e+00
GPALN_001926-T1	GLOROS_004468	288	227	71	90	205	91.707	378	2.90e-134
GPALN_001997-T1	GLOROS_004554	436	373	70	84	314	90.446	533	0.00e+00
GPALN_001896-T1	GLOROS_004435	419	337	79	98	330	96.667	658	0.00e+00
GPALN_013626-T1	GLOROS_004025	543	543	100	100	543	97.606	1105	0.00e+00
GPALN_001107-T1	GLOROS_003249	110	85	73	94	80	88.750	148	1.29e-48
GPALN_002663-T1	GLOROS_006418	1426	977	69	100	982	97.149	1946	0.00e+00
GPALN_011048-T1	GLOROS_008203	552	434	79	100	436	92.890	811	0.00e+00
GPALN_015659-T1	GLOROS_017026	506	483	82	78	399	75.676	217	4.89e-88
GPALN_000507-T1	GLOROS_002464	626	551	85	98	544	93.566	937	0.00e+00
GPALN_006461-T1	GLOROS_008748	559	279	50	100	279	91.756	539	0.00e+00
GPALN_005649-T1	GLOROS_004050	619	625	100	100	625	92.480	1196	0.00e+00
GPALN_006429-T1	GLOROS_008712	146	146	100	100	147	82.993	189	3.30e-73
GPALN_006333-T1	GLOROS_008569	353	305	84	99	305	89.836	563	0.00e+00
GPALN_002674-T1	GLOROS_006438	250	238	100	100	250	88.400	449	1.02e-162
GPALN_007317-T1	GLOROS_000468	309	299	100	100	316	86.076	436	9.94e-156
GPALN_012573-T1	GLOROS_011457	521	524	93	92	483	96.894	978	0.00e+00
GPALN_013861-T1	GLOROS_015105	84	84	100	100	84	100.000	176	5.34e-60
GPALN_001239-T1	GLOROS_003293	192	104	54	99	103	97.087	212	2.85e-72
GPALN_011268-T1	GLOROS_001116	1331	683	51	99	704	87.784	1224	0.00e+00
GPALN_003600-T1	GLOROS_007536	492	306	62	100	307	99.023	639	0.00e+00
GPALN_011473-T1	GLOROS_001376	880	492	57	97	502	90.040	929	0.00e+00
GPALN_010059-T1	GLOROS_006956	183	183	100	100	183	94.536	335	7.89e-120
GPALN_000006-T1	GLOROS_017083	353	233	66	99	235	75.319	336	1.06e-116
GPALN_006002-T1	GLOROS_005135	693	684	99	99	695	91.367	1294	0.00e+00
GPALN_005131-T1	GLOROS_013862	659	588	87	98	579	86.356	974	0.00e+00
GPALN_008202-T1	GLOROS_012291	177	159	52	58	92	96.739	186	3.28e-61
GPALN_007291-T1	GLOROS_000428	562	536	98	99	559	86.762	971	0.00e+00
GPALN_010347-T1	GLOROS_014167	83	82	100	100	83	95.181	130	1.01e-41
GPALN_003699-T1	GLOROS_007422	699	596	81	97	580	92.759	1077	0.00e+00
GPALN_005534-T1	GLOROS_004187	871	617	61	99	612	77.124	903	0.00e+00
GPALN_006275-T1	GLOROS_008488	857	899	100	98	888	93.919	1709	0.00e+00
GPALN_008998-T1	GLOROS_013070	303	303	100	100	303	99.670	619	0.00e+00
GPALN_005864-T1	GLOROS_016345	361	314	90	97	325	90.154	584	0.00e+00
GPALN_005289-T1	GLOROS_007068	776	633	81	100	633	98.262	1297	0.00e+00
GPALN_004018-T1	GLOROS_016675	515	460	89	100	460	91.304	845	0.00e+00
GPALN_002533-T1	GLOROS_006241	600	538	92	97	538	89.873	974	0.00e+00
GPALN_005907-T1	GLOROS_016288	490	348	71	99	346	95.376	702	0.00e+00
GPALN_013756-T1	GLOROS_015241	852	771	69	74	599	78.965	906	0.00e+00
GPALN_012387-T1	GLOROS_011710	68	116	100	59	68	92.647	108	6.60e-33
GPALN_014450-T1	GLOROS_014027	631	726	99	86	627	96.332	1254	0.00e+00
GPALN_002591-T1	GLOROS_006321	500	301	52	93	280	90.714	507	0.00e+00
GPALN_007128-T1	GLOROS_014796	271	304	86	79	239	74.895	353	2.03e-123
GPALN_011291-T1	GLOROS_001150	869	443	50	98	434	97.926	892	0.00e+00
GPALN_002824-T1	GLOROS_006675	327	329	100	100	329	97.264	649	0.00e+00
GPALN_015180-T1	GLOROS_013460	513	286	56	100	287	95.122	553	0.00e+00
GPALN_001385-T1	GLOROS_005059	885	885	100	100	885	99.209	1812	0.00e+00
GPALN_008166-T1	GLOROS_012245	488	495	100	100	495	97.778	988	0.00e+00
GPALN_011396-T1	GLOROS_001272	364	358	65	73	272	79.779	381	2.97e-132
GPALN_008806-T1	GLOROS_010696	151	132	87	100	132	96.212	271	1.26e-95
GPALN_001478-T1	GLOROS_004950	304	311	100	100	311	90.997	564	0.00e+00
GPALN_007608-T1	GLOROS_009822	368	365	100	100	370	94.054	633	0.00e+00
GPALN_015970-T1	GLOROS_013417	780	747	100	100	784	87.883	1209	0.00e+00
GPALN_005238-T1	GLOROS_007013	404	331	85	97	345	89.855	635	0.00e+00
GPALN_009171-T1	GLOROS_013303	822	502	56	92	463	99.352	953	0.00e+00
GPALN_016044-T1	GLOROS_015605	72	72	100	100	72	90.278	132	8.86e-43
GPALN_006933-T1	GLOROS_008872	1336	1116	76	94	1054	94.402	2053	0.00e+00
GPALN_014028-T1	GLOROS_009704	312	255	79	96	249	84.337	420	3.48e-150
GPALN_005645-T1	GLOROS_004055	536	524	98	99	524	95.611	1027	0.00e+00
GPALN_015681-T1	GLOROS_017051	175	160	78	100	160	74.375	231	4.13e-79
GPALN_001348-T1	GLOROS_005096	584	565	97	99	581	81.928	785	0.00e+00
GPALN_004143-T1	GLOROS_010969	180	168	66	70	121	90.083	220	1.71e-74
GPALN_008824-T1	GLOROS_010715	154	105	68	100	105	99.048	221	1.94e-76
GPALN_011288-T1	GLOROS_001146	471	486	51	100	252	87.243	455	9.10e-158
GPALN_000700-T1	GLOROS_002693	1381	916	67	99	928	95.043	1804	0.00e+00
GPALN_009095-T1	GLOROS_013205	895	517	55	96	495	93.131	925	0.00e+00
GPALN_009979-T1	GLOROS_006870	445	312	63	94	294	89.116	511	0.00e+00
GPALN_008388-T1	GLOROS_012535	146	155	92	86	134	99.254	277	5.31e-98
GPALN_005767-T1	GLOROS_000213	1066	551	51	99	545	98.899	1098	0.00e+00
GPALN_013427-T1	GLOROS_018736	666	623	84	99	639	75.587	922	0.00e+00
GPALN_009425-T1	GLOROS_017149	157	157	100	100	157	100.000	318	5.59e-114
GPALN_005863-T1	GLOROS_016348	241	241	100	100	241	99.585	496	0.00e+00
GPALN_010025-T1	GLOROS_006951	195	197	100	99	196	90.306	364	5.70e-131
GPALN_011052-T1	GLOROS_008198	1086	658	61	100	658	96.657	1320	0.00e+00
GPALN_004294-T1	GLOROS_014339	155	149	100	100	155	72.258	129	5.92e-40
GPALN_003485-T1	GLOROS_007672	262	318	100	100	321	73.832	416	5.14e-151
GPALN_006250-T1	GLOROS_008461	1067	884	81	95	868	92.512	1644	0.00e+00
GPALN_013934-T1	GLOROS_017392	123	94	62	81	76	98.684	145	6.86e-47
GPALN_012609-T1	GLOROS_011412	396	381	86	89	339	99.705	700	0.00e+00
GPALN_009058-T1	GLOROS_013156	558	526	92	100	526	89.163	939	0.00e+00
GPALN_015044-T1	GLOROS_016373	584	367	63	100	367	99.183	763	0.00e+00
GPALN_005053-T1	GLOROS_013784	401	435	100	90	401	87.282	729	0.00e+00
GPALN_013345-T1	GLOROS_014995	149	144	83	92	124	93.233	249	5.33e-87
GPALN_006271-T1	GLOROS_008483	805	555	67	100	568	87.852	958	0.00e+00
GPALN_002917-T1	GLOROS_006786	139	71	51	100	71	98.592	140	3.52e-45
GPALN_001815-T1	GLOROS_011802	174	174	100	100	174	95.402	345	3.88e-124
GPALN_003400-T1	GLOROS_007785	214	180	77	92	166	97.590	338	8.98e-121
GPALN_001341-T1	GLOROS_005103	307	228	68	92	210	88.095	378	3.37e-134
GPALN_002852-T1	GLOROS_006705	230	156	67	99	154	100.000	322	2.33e-114
GPALN_002770-T1	GLOROS_006573	184	184	100	100	184	96.196	374	3.54e-135
GPALN_000645-T1	GLOROS_002615	926	890	95	99	882	96.145	1765	0.00e+00
GPALN_009350-T1	GLOROS_003853	155	155	100	100	155	98.065	311	4.43e-111
GPALN_001628-T1	GLOROS_004761	366	230	57	91	209	98.565	424	2.58e-151
GPALN_015770-T1	GLOROS_003628	213	206	92	95	196	90.816	168	5.88e-59
GPALN_000019-T1	GLOROS_001835	505	620	97	75	494	85.800	827	0.00e+00
GPALN_005577-T1	GLOROS_004138	134	134	100	100	134	88.806	241	1.99e-84
GPALN_003713-T1	GLOROS_007404	540	378	70	99	377	96.021	726	0.00e+00
GPALN_014145-T1	GLOROS_016894	97	97	100	100	97	77.320	160	3.12e-53
GPALN_001707-T1	GLOROS_004661	124	124	100	100	124	95.968	251	2.61e-88
GPALN_001687-T1	GLOROS_004679	225	225	100	100	225	100.000	460	5.23e-168
GPALN_000967-T1	GLOROS_003026	535	510	100	100	535	86.542	909	0.00e+00
GPALN_011279-T1	GLOROS_001129	284	193	68	100	193	100.000	360	1.03e-127
GPALN_013436-T1	GLOROS_016726	431	258	56	94	242	88.430	443	2.41e-157
GPALN_008776-T1	GLOROS_010660	381	388	90	84	333	92.962	619	0.00e+00
GPALN_013058-T1	GLOROS_000612	932	657	71	100	660	96.818	1318	0.00e+00
GPALN_000550-T1	GLOROS_002510	423	406	92	99	405	90.123	738	0.00e+00
GPALN_010088-T1	GLOROS_014263	324	322	100	100	324	97.531	654	0.00e+00
GPALN_000321-T1	GLOROS_002225	1098	879	81	100	891	95.511	1760	0.00e+00
GPALN_006885-T1	GLOROS_009597	317	262	65	87	229	72.926	339	5.13e-118
GPALN_003531-T1	GLOROS_007626	494	495	99	99	493	95.132	934	0.00e+00
GPALN_007660-T1	GLOROS_009752	382	207	54	100	207	91.787	348	1.02e-130
GPALN_007616-T1	GLOROS_017043	168	169	100	100	174	71.839	195	2.99e-67
GPALN_015524-T1	GLOROS_009068	296	296	100	100	296	97.973	610	0.00e+00
GPALN_013708-T1	GLOROS_015293	202	345	93	54	188	94.681	346	1.63e-121
GPALN_009226-T1	GLOROS_003721	339	339	89	88	302	95.695	570	0.00e+00
GPALN_000466-T1	GLOROS_002411	1840	1730	93	99	1764	86.441	2846	0.00e+00
GPALN_008309-T1	GLOROS_012433	161	141	86	98	138	100.000	280	3.90e-99
GPALN_015714-T1	GLOROS_003690	215	215	100	100	215	92.093	401	6.43e-145
GPALN_013077-T1	GLOROS_016539	375	267	63	88	236	71.186	321	7.67e-110
GPALN_006131-T1	GLOROS_008307	198	198	100	100	198	96.970	400	2.72e-145
GPALN_001922-T1	GLOROS_004465	401	272	57	84	228	95.614	449	4.68e-160
GPALN_011324-T1	GLOROS_001186	602	606	99	95	617	81.524	937	0.00e+00
GPALN_004463-T1	GLOROS_010028	465	369	78	97	368	81.250	510	0.00e+00
GPALN_015546-T1	GLOROS_009041	275	147	51	95	139	96.403	277	6.55e-96
GPALN_001562-T1	GLOROS_004852	469	467	67	69	322	74.419	458	1.28e-163
GPALN_008139-T1	GLOROS_012840	143	141	100	100	143	95.804	275	2.40e-97
GPALN_002803-T1	GLOROS_006631	845	844	100	100	845	98.462	1706	0.00e+00
GPALN_015547-T1	GLOROS_009040	857	526	61	99	521	98.848	1075	0.00e+00
GPALN_014664-T1	GLOROS_014627	304	290	100	100	310	74.839	441	7.84e-158
GPALN_014745-T1	GLOROS_014474	466	487	67	59	315	70.476	412	6.07e-146
GPALN_007335-T1	GLOROS_000496	230	230	99	98	227	96.916	449	3.29e-163
GPALN_009388-T1	GLOROS_003797	164	164	100	100	164	95.732	327	2.34e-117
GPALN_001665-T1	GLOROS_004713	910	720	80	100	728	96.429	1429	0.00e+00
GPALN_007896-T1	GLOROS_009425	715	701	77	77	561	81.338	875	0.00e+00
GPALN_004997-T1	GLOROS_013746	1183	1042	87	98	1033	90.375	1697	0.00e+00
GPALN_000153-T1	GLOROS_002032	1132	624	54	96	612	81.524	756	0.00e+00
GPALN_014216-T1	GLOROS_014785	352	332	100	100	352	73.011	491	2.33e-176
GPALN_008159-T1	GLOROS_012862	218	203	53	57	115	96.522	239	8.04e-81
GPALN_000172-T1	GLOROS_002054	830	842	100	100	858	88.811	1209	0.00e+00
GPALN_009305-T1	GLOROS_003895	605	568	82	96	546	80.037	784	0.00e+00
GPALN_016371-T1	GLOROS_000376	155	155	100	100	155	97.419	305	5.48e-109
GPALN_001096-T1	GLOROS_003221	1096	920	82	98	926	86.177	1574	0.00e+00
GPALN_010880-T1	GLOROS_011146	772	752	100	100	774	93.152	1466	0.00e+00
GPALN_010983-T1	GLOROS_008285	1015	1111	96	85	999	85.244	1600	0.00e+00
GPALN_006317-T1	GLOROS_008545	530	522	97	97	523	90.822	909	0.00e+00
GPALN_010903-T1	GLOROS_011187	831	553	65	98	544	95.037	1070	0.00e+00
GPALN_001733-T1	GLOROS_015406	1040	808	80	95	827	86.215	1433	0.00e+00
GPALN_012464-T1	GLOROS_011608	199	172	86	100	172	96.512	339	2.13e-121
GPALN_013814-T1	GLOROS_015170	408	396	100	100	412	91.019	733	0.00e+00
GPALN_015286-T1	GLOROS_017540	403	303	72	97	295	80.678	408	3.20e-143
GPALN_000794-T1	GLOROS_002807	156	156	100	100	156	98.718	322	1.41e-115
GPALN_004131-T1	GLOROS_010993	1087	658	58	100	677	81.388	909	0.00e+00
GPALN_007200-T1	GLOROS_009549	153	132	59	68	90	91.111	169	2.70e-55
GPALN_011099-T1	GLOROS_008141	850	783	93	99	801	87.890	1178	0.00e+00
GPALN_014183-T1	GLOROS_005184	463	312	67	97	311	91.640	582	0.00e+00
GPALN_009423-T1	GLOROS_017146	318	256	74	95	243	83.128	371	1.73e-142
GPALN_000067-T1	GLOROS_001981	663	580	66	75	438	89.726	763	0.00e+00
GPALN_012657-T1	GLOROS_011331	527	485	89	96	468	96.368	935	0.00e+00
GPALN_000046-T1	GLOROS_001887	631	624	100	100	631	95.246	1165	0.00e+00
GPALN_011135-T1	GLOROS_008091	322	287	89	100	287	98.955	590	0.00e+00
GPALN_009867-T1	GLOROS_014971	499	350	68	97	339	92.625	634	0.00e+00
GPALN_000786-T1	GLOROS_002800	585	587	100	100	588	94.218	1057	0.00e+00
GPALN_003483-T1	GLOROS_007674	351	308	66	89	273	78.388	395	1.60e-147
GPALN_000865-T1	GLOROS_002889	814	613	75	97	610	95.246	1190	0.00e+00
GPALN_000154-T1	GLOROS_002037	445	246	57	99	255	94.118	490	7.32e-176
GPALN_007911-T1	GLOROS_009410	311	311	100	100	311	99.035	637	0.00e+00
GPALN_010718-T1	GLOROS_012915	491	282	56	99	281	86.477	466	5.49e-174
GPALN_010940-T1	GLOROS_011240	176	176	100	100	176	97.727	358	4.19e-129
GPALN_011142-T1	GLOROS_008083	267	318	97	81	259	98.456	537	0.00e+00
GPALN_006210-T1	GLOROS_008410	137	135	91	92	124	88.710	228	6.58e-79
GPALN_008779-T1	GLOROS_010664	306	290	95	100	290	97.241	582	0.00e+00
GPALN_009006-T1	GLOROS_013082	191	191	100	100	191	97.906	386	1.26e-139
GPALN_009393-T1	GLOROS_003790	725	658	92	100	671	93.890	1268	0.00e+00
GPALN_011367-T1	GLOROS_001233	425	311	73	100	311	96.141	627	0.00e+00
GPALN_002769-T1	GLOROS_006572	1566	1507	97	99	1596	82.644	2559	0.00e+00
GPALN_013823-T1	GLOROS_015154	1626	898	60	100	970	87.436	1613	0.00e+00
GPALN_000900-T1	GLOROS_002935	132	132	100	100	132	94.697	263	9.14e-93
GPALN_003118-T1	GLOROS_015985	1168	584	50	99	580	97.069	1170	0.00e+00
GPALN_008002-T1	GLOROS_009285	149	145	95	97	141	82.979	243	9.88e-85
GPALN_005771-T1	GLOROS_000208	362	382	100	95	362	94.199	662	0.00e+00
GPALN_001053-T1	GLOROS_003145	435	325	75	100	325	93.846	598	0.00e+00
GPALN_012447-T1	GLOROS_011624	270	251	80	86	217	98.157	448	6.80e-162
GPALN_012549-T1	GLOROS_011487	301	287	95	99	293	74.172	348	2.62e-121
